,movie_code,release,acc_audience_num
0,20068576,2016-01-14,652453
1,20184105,2019-01-09,2866020
2,20152483,2015-07-09,54
3,20147669,2014-05-22,4313871
4,20080183,2008-03-07,28
5,20155020,2016-02-17,134029
6,20121086,2013-03-07,1357
7,19970018,1997-09-13,0
8,20183002,2020-01-15,1224726
9,20090077,2009-12-23,6136928
10,19778025,해당정보없음,0
11,20150841,2015-06-11,11287
12,20185242,2018-07-25,678091
13,20040595,2004-07-09,1272000
14,20130566,2015-05-27,414626
15,20156082,2016-08-03,2520510
16,20060244,2006-09-14,3132320
17,20134182,2015-01-01,200
18,20090888,2010-01-07,1144238
19,20162994,2017-11-23,50
20,20040768,해당정보없음,0
21,20173901,2017-03-30,10
22,19920334,1992-11-14,0
23,20078755,해당정보없음,0
24,20136255,해당정보없음,0
25,19998240,해당정보없음,0
26,20145504,2015-10-22,616481
27,20136125,해당정보없음,0
28,20192680,해당정보없음,0
29,20154910,2016-08-10,7120508
