,movie_code,release,acc_audience_num
0,20050141,2005-07-15,1232992
1,20100370,2010-07-29,2921331
2,20144171,2016-06-30,2482
3,20113887,2012-10-03,953682
4,20020011,2003-01-24,1807612
5,20030101,2003-08-01,73200
6,20050282,2005-11-11,15719
7,20160781,2016-10-26,30525
8,20135916,해당정보없음,0
9,20135405,2013-11-06,3756
10,20070600,해당정보없음,0
11,20163584,해당정보없음,0
12,20151582,2015-07-09,0
13,20176251,2019-01-09,1916855
14,20124080,2012-08-08,790181
15,20154263,해당정보없음,0
16,19900087,1990-09-29,0
17,20030103,2003-08-08,1446741
18,20187322,2019-09-11,1181960
19,20198414,2019-12-18,3317038
20,19960090,1996-02-10,0
21,20121550,2012-11-22,23390
22,20119419,2011-03-17,105925
23,20182544,2019-01-17,466475
24,20100141,2010-03-25,105886
25,20088506,2012-11-29,2963449
26,20068590,2012-04-11,97916
27,20199882,해당정보없음,0
28,20144741,2015-05-14,3842441
29,20050320,2005-12-02,52700
