,movie_code,release,acc_audience_num
0,20090319,2009-07-09,443462
1,19990073,1999-06-26,0
2,20162722,2017-05-03,2588617
3,20028736,해당정보없음,0
4,20129388,2012-12-19,918299
5,20070111,2007-05-01,488221
6,20008076,해당정보없음,0
7,20090174,2009-03-26,208094
8,19920355,1992-11-28,0
9,20090931,2010-04-28,1407681
10,20137082,2013-05-09,41480
11,20144641,2016-12-07,4583645
12,19940033,1994-07-23,0
13,20040448,2004-02-27,79650
14,20080653,2008-06-05,4673009
15,20138882,2013-06-27,12545
16,20081056,2008-08-06,4087355
17,20175484,2017-11-01,2958
18,20126091,2013-09-11,9134586
19,20120381,2013-04-25,68711
20,20134803,2013-12-18,11374610
21,20156564,2016-07-20,11565479
22,20000009,2000-07-29,0
23,20177266,2018-04-19,140975
24,20020090,2002-04-11,0
25,20170655,해당정보없음,0
26,20101344,2011-03-03,20885
27,19998621,해당정보없음,0
28,20136443,해당정보없음,0
29,20080654,2008-05-22,122410
