,movie_code,release,acc_audience_num
0,20113532,2012-06-21,611685
1,19900194,1990-05-12,0
2,20078569,해당정보없음,0
3,19990070,1999-07-31,0
4,20088450,2014-01-23,298
5,20071064,2008-01-10,1613728
6,20191302,2019-05-29,1748
7,20149008,2014-06-19,1598
8,20088324,해당정보없음,0
9,20126671,2013-04-04,1422844
10,20088471,해당정보없음,0
11,20136962,2013-07-18,3004647
12,19830116,1983-01-01,0
13,20101232,2011-02-17,11079
14,20171061,2017-03-05,76
15,19988761,해당정보없음,0
16,20090326,2009-06-04,806
17,20127768,해당정보없음,0
18,20136052,2013-07-31,5583596
19,20192300,2020-01-22,449876
20,19990077,1999-03-27,0
21,20179462,2017-12-20,1402809
22,20163521,2016-11-09,758195
23,20190421,2019-05-23,6038
24,20060284,2006-09-28,1879501
25,19940348,1994-10-15,0
26,20147690,2014-03-27,10910
27,20048452,해당정보없음,0
28,20100105,2010-03-04,106443
29,20060280,2006-11-02,429546
