,movie_code,release,acc_audience_num
0,20040744,2005-01-07,925154
1,20010154,2001-03-17,0
2,20038848,해당정보없음,0
3,20020222,2002-12-13,4000000
4,20124086,2013-09-05,3435801
5,20080023,2008-01-17,2492
6,20196063,2019-01-25,0
7,19900351,1990-12-19,0
8,20000042,2000-10-28,0
9,20158799,2017-03-01,130172
10,20100834,2010-09-16,2731828
11,20161481,2017-07-26,6592151
12,20149372,2014-07-23,6591
13,20070058,2007-06-14,1386610
14,20150964,2017-02-09,2514943
15,20173581,2017-11-29,1387599
16,19980281,1998-12-31,0
17,20186261,2019-01-30,1506942
18,20209402,해당정보없음,0
19,20101132,2010-11-24,57308
20,20142406,2016-05-04,1430666
21,20124096,2012-02-29,873396
22,20185903,2018-09-13,2063
23,20168321,해당정보없음,0
24,20129216,해당정보없음,0
25,20030088,2003-07-11,2203042
26,20008645,해당정보없음,0
27,20147315,해당정보없음,0
28,20126469,2012-11-15,2654817
29,20098347,해당정보없음,0
