,movie_code,release,acc_audience_num
0,20197279,2019-11-07,329955
1,20158621,2015-05-21,2318748
2,20132167,2013-10-17,10328
3,20041054,해당정보없음,0
4,19960214,1996-07-06,0
5,20098210,해당정보없음,0
6,20060644,해당정보없음,0
7,20180823,해당정보없음,0
8,19991116,해당정보없음,0
9,20145267,해당정보없음,0
10,20072074,해당정보없음,0
11,20131248,2014-07-23,3000056
12,20157464,2015-10-22,1593694
13,20090823,2009-12-03,29223
14,20148493,2015-04-23,10494499
15,20179086,2018-06-06,5661128
16,20098171,해당정보없음,0
17,19980059,1998-01-10,0
18,20196309,2019-07-02,8021064
19,20090330,2009-08-12,68367
20,20080688,1982-07-17,0
21,20090331,2010-04-01,52597
22,20122130,해당정보없음,0
23,20113557,2012-02-02,4719872
24,20139201,2014-07-03,3566336
25,20030153,2003-11-05,917782
26,20196655,2019-06-26,1004347
27,20113743,2012-01-18,4057546
28,19970240,1997-09-10,0
29,20215601,해당정보없음,0
