,movie_code,release,acc_audience_num
0,20018139,해당정보없음,0
1,19910039,1991-04-05,0
2,20010209,2001-06-15,0
3,20135962,해당정보없음,0
4,19920294,1992-09-26,0
5,20140459,2014-10-16,32794
6,20193321,2020-02-12,1535630
7,20028477,해당정보없음,0
8,20020252,2002-10-25,0
9,20102417,2011-01-27,1762070
10,20129126,해당정보없음,0
11,19880070,1988-11-26,0
12,20143253,2015-01-21,116119
13,20202247,해당정보없음,0
14,20000241,2000-09-23,0
15,20068070,해당정보없음,0
16,20068624,해당정보없음,0
17,20210844,2021-10-14,1045
18,20155981,해당정보없음,0
19,20178424,2018-04-04,101781
20,20119948,해당정보없음,0
21,20205001,2020-09-17,10284
22,20060051,2006-03-23,2066354
23,20070033,2007-03-14,2929400
24,20048803,해당정보없음,0
25,20162065,2016-04-07,357736
26,20198521,2019-10-30,2978
27,19998933,해당정보없음,0
28,20113554,2012-05-17,4598583
29,20135115,해당정보없음,0
