,movie_code,release,acc_audience_num
0,20080379,2008-04-24,1221352
1,20010067,2002-02-07,0
2,20070604,2007-11-22,22921
3,19820068,1982-09-25,0
4,20081792,2009-01-08,43281
5,20000055,2000-11-11,0
6,20193666,2020-09-02,351730
7,20197803,2019-11-21,13747792
8,20119529,2011-04-27,243094
9,20136583,2013-03-20,43
10,20018286,해당정보없음,0
11,20165450,2017-10-03,3849087
12,19930247,1993-11-20,0
13,20030209,2003-11-21,150326
14,20191183,2019-10-09,387342
15,20168241,2017-09-21,47088
16,19950026,1995-04-29,0
17,20080226,2008-03-20,858215
18,20068739,해당정보없음,0
19,20119341,2011-02-17,1867849
20,20123422,2013-02-21,66698
21,19970284,1997-11-01,0
22,20080890,2008-11-27,730343
23,20132821,2013-10-23,241514
24,20122905,해당정보없음,0
25,20080015,2008-01-31,214946
26,20159648,2016-09-07,974262
27,20068365,해당정보없음,0
28,20051210,해당정보없음,0
29,20020048,2003-04-18,62788
