,movie_code,release,acc_audience_num
0,20000313,2000-12-08,0
1,20138962,2014-05-01,765713
2,20088449,해당정보없음,0
3,19990059,1999-11-13,1230000
4,20119527,2011-05-26,61414
5,20081718,2008-12-24,150401
6,20040625,2004-08-06,520753
7,20020120,2002-04-19,0
8,20151229,2017-01-18,5316325
9,20018518,해당정보없음,0
10,20008551,해당정보없음,0
11,20060292,2006-10-19,1744677
12,20179101,2018-08-08,4974512
13,20142855,2015-10-08,1128288
14,20161366,2017-02-15,46623
15,20166468,2017-02-28,94750
16,20204271,해당정보없음,0
17,20173881,2017-04-27,13035
18,20136460,해당정보없음,0
19,20080268,2008-08-28,45290
20,20078373,해당정보없음,0
21,20000022,2000-03-18,0
22,20129046,2012-09-20,12685
23,20124721,2012-04-26,7074867
24,20068639,해당정보없음,0
25,20048582,해당정보없음,0
26,20070550,2007-12-12,2215883
27,20199581,2020-01-08,1607082
28,19950001,1995-09-08,0
29,20215830,해당정보없음,0
