,movie_code,release,acc_audience_num
0,20137041,2013-09-12,68770
1,19600018,1960-11-03,9010
2,20153447,2018-04-05,1194229
3,19950351,1995-12-09,0
4,20183785,2018-12-25,550059
5,20219115,2021-10-20,60715
6,20155602,2015-10-15,19596
7,20167867,2016-10-06,56541
8,20156003,해당정보없음,0
9,20030035,2003-04-11,320000
10,20168250,2018-02-14,1387508
11,20120182,2012-10-25,7978
12,20060340,2006-11-02,646184
13,20134590,2014-11-27,1177438
14,20061246,해당정보없음,0
15,20196669,해당정보없음,0
16,20110301,2011-08-31,771699
17,20112173,2011-10-12,3579666
18,20010121,2001-02-02,0
19,20190582,2020-11-12,233112
20,20137788,2013-04-19,1657
21,19960042,1996-06-06,0
22,20124045,2012-05-03,1872681
23,20130708,2013-09-05,5141
24,19988239,해당정보없음,0
25,20030397,2003-11-28,393962
26,20078574,해당정보없음,0
27,20101040,2010-11-03,16356
28,20100170,2010-04-15,60376
29,20008019,해당정보없음,0
