,movie_code,release,acc_audience_num
0,20101004,2010-10-21,45896
1,20121621,2013-04-25,9001309
2,20149081,해당정보없음,0
3,20101200,2010-12-08,1130638
4,20070084,2007-03-29,1269142
5,20179383,2018-05-22,5063620
6,20040568,2004-06-03,2199359
7,20163685,해당정보없음,0
8,19950264,1995-08-12,0
9,20080013,2008-01-30,385841
10,20137043,2014-01-22,1979311
11,20162064,해당정보없음,0
12,20124729,해당정보없음,0
13,20131102,2014-01-22,8656397
14,19950091,1995-02-18,0
15,20177005,2018-05-09,771141
16,20211477,해당정보없음,0
17,20151761,2015-07-15,54
18,20090927,2010-06-02,3035116
19,20111250,2011-07-28,90562
20,20162870,해당정보없음,0
21,20123644,2013-02-14,181702
22,20210587,2021-10-27,38255
23,20058559,해당정보없음,0
24,20137811,2013-08-29,1207732
25,20185161,2019-11-27,645082
26,20112911,2011-10-20,11547
27,20020103,2002-03-21,0
28,20181416,2019-08-28,1245532
29,19970275,1997-11-08,0
