,movie_code,release,acc_audience_num
0,20138982,2013-07-11,34510
1,20148627,2014-11-06,21002
2,20151461,2015-07-09,0
3,20081167,2008-08-21,500
4,20048770,해당정보없음,0
5,20050354,2006-01-26,529138
6,20020207,2002-11-29,0
7,19950230,1995-07-01,0
8,19860024,1986-04-12,0
9,20136894,2014-01-15,88199
10,19790008,1979-02-23,0
11,20148847,2014-06-12,17546
12,20148855,2015-06-18,2860786
13,20126726,해당정보없음,0
14,20100380,2010-07-21,707748
15,20050013,2005-03-17,1914941
16,20196264,2021-11-24,4730
17,20081363,2008-10-02,73126
18,20020010,2003-01-24,1910000
19,20171312,2017-09-27,35296
20,20060864,해당정보없음,0
21,20151951,해당정보없음,0
22,20100188,2010-05-13,2304487
23,20020220,2002-11-20,3101900
24,20218985,2021-08-25,37227
25,20110905,2011-11-30,1462280
26,20121741,2013-02-28,34876
27,20040461,2004-02-20,197465
28,20150701,해당정보없음,0
29,20081565,2008-10-30,553159
