,movie_code,release,acc_audience_num
0,20112534,2011-09-22,4662822
1,20090138,1990-01-26,0
2,19950213,1995-06-10,0
3,20124349,2012-07-25,331760
4,20178378,해당정보없음,0
5,19920119,1992-02-01,0
6,20207341,2020-05-06,88735
7,20100377,2010-08-05,1484843
8,20070453,2007-10-03,99914
9,19978514,해당정보없음,0
10,20184482,2020-09-29,537470
11,20100131,2010-04-15,1099665
12,20176917,2018-04-12,1385511
13,20020044,2002-12-05,0
14,20149314,2015-11-19,7072021
15,20166196,해당정보없음,0
16,19960133,1996-04-05,0
17,19940016,1994-11-05,0
18,19990227,1999-07-17,0
19,20122652,해당정보없음,0
20,20090389,2009-08-06,438833
21,20137587,해당정보없음,0
22,20177351,2018-01-25,3738
23,20156707,해당정보없음,0
24,20038717,해당정보없음,0
25,19970323,1997-12-20,0
26,20101113,2010-11-24,605224
27,20183361,2018-07-18,3033052
28,20135977,해당정보없음,0
29,20070317,2007-08-01,265227
