,movie_code,release,acc_audience_num
0,20126407,2012-11-29,1075584
1,20136869,2015-06-04,145547
2,20135995,해당정보없음,0
3,20164088,해당정보없음,0
4,20176848,2018-05-16,3784602
5,20120467,2013-02-28,378729
6,20088140,해당정보없음,0
7,20031263,해당정보없음,0
8,20020239,2002-12-26,1694637
9,20119502,해당정보없음,0
10,20170443,2017-12-14,959577
11,2010A941,해당정보없음,0
12,20183401,2018-09-13,3379
13,20088333,해당정보없음,0
14,20148927,2014-10-08,133663
15,20177063,해당정보없음,0
16,20098393,해당정보없음,0
17,20162299,2016-04-27,21692
18,20112703,2012-07-19,6396528
19,20149266,2015-04-29,1472006
20,19960064,1996-01-20,0
21,20020287,2002-11-20,0
22,20130021,2015-08-13,431310
23,20119619,2011-05-04,870887
24,20193423,2019-07-25,14684
25,20050164,2005-09-16,395000
26,20134407,2013-03-07,534176
27,20208045,2020-09-30,18306
28,20010104,2000-12-22,0
29,19950202,1995-06-03,0
