,movie_code,release,acc_audience_num
0,20124069,2013-06-06,7172
1,20111113,2011-07-28,514417
2,20140144,2015-11-25,317505
3,20090856,2009-12-23,2207751
4,20192399,2020-02-19,870451
5,19990297,1999-11-06,0
6,20038413,해당정보없음,0
7,20010027,2001-06-23,0
8,19940197,1994-05-28,0
9,20120663,해당정보없음,0
10,20191048,2020-06-17,416835
11,20119434,해당정보없음,0
12,20168891,2016-09-28,627102
13,20040619,2004-09-17,834706
14,20072069,해당정보없음,0
15,20205106,해당정보없음,0
16,20201122,2020-08-26,1998987
17,20030095,2003-07-25,2491354
18,20113671,2012-01-05,986287
19,20131901,해당정보없음,0
20,20100768,2010-08-19,398097
21,20080693,1985-03-01,0
22,20158702,2015-10-22,4024
23,20182591,해당정보없음,0
24,20010052,2001-12-08,0
25,20196272,2019-12-31,955294
26,20090500,2009-09-10,3779
27,20204008,2020-09-29,325869
28,20185361,2019-10-17,176020
29,20010036,2001-04-28,0
