,movie_code,release,acc_audience_num
0,20208446,해당정보없음,0
1,20159662,해당정보없음,0
2,20090316,해당정보없음,0
3,20048451,해당정보없음,0
4,20130442,2014-05-29,3450305
5,20163822,2016-12-28,3449
6,20190815,2021-09-15,1029282
7,20124067,2012-08-08,4909937
8,20060421,2007-02-08,1847875
9,20193822,2020-09-17,236247
10,20129786,2013-04-18,14482
11,20180082,2018-03-14,23336
12,20148629,2014-05-08,6228
13,20050010,2005-02-08,1845000
14,20210590,해당정보없음,0
15,20219039,해당정보없음,0
16,20040671,2004-10-29,1437549
17,20136057,2015-06-24,383332
18,20135794,해당정보없음,0
19,20050123,2005-06-30,30389
20,20020302,2002-10-17,0
21,20143511,2015-09-03,441208
22,20020226,2002-08-14,0
23,20116089,해당정보없음,0
24,19960356,1996-12-14,0
25,20090933,2010-04-29,4498335
26,20000274,2000-10-27,0
27,20040676,2004-10-01,198111
28,20131967,해당정보없음,0
29,20163098,2016-08-17,24675
