,movie_code,release,acc_audience_num
0,20198374,2019-12-19,893221
1,20102414,2011-01-27,4786259
2,20191744,2019-06-13,2767
3,20177538,2018-10-31,5294119
4,20182670,2018-12-13,11887
5,20134082,2014-08-13,1475472
6,20127738,해당정보없음,0
7,20174601,2017-12-07,7536
8,20149420,해당정보없음,0
9,20030086,2003-06-27,223000
10,20129262,2013-03-07,108991
11,19960091,1996-02-10,0
12,20030046,2003-04-25,5255376
13,20193813,해당정보없음,0
14,20139106,해당정보없음,0
15,20169643,2017-11-02,494097
16,20185882,2018-07-12,115
17,20090260,해당정보없음,0
18,20090828,2009-12-02,1949027
19,20040486,2004-04-01,158727
20,20217551,2021-05-05,54951
21,20126522,해당정보없음,0
22,20154908,2018-03-28,528007
23,20148626,2014-10-30,385934
24,20159641,2016-04-21,308398
25,20120021,2012-10-18,75297
26,20040489,2004-05-05,284872
27,20070433,2007-10-03,1239789
28,20078079,해당정보없음,0
29,20111581,2011-07-28,29
