,movie_code,release,acc_audience_num
0,20153781,2016-02-17,3317196
1,20178401,2020-09-23,190237
2,19980004,1999-01-16,0
3,20060412,2007-01-11,1406199
4,20090434,2009-08-12,251314
5,20081716,2008-12-30,3779553
6,20179229,2018-01-18,1096
7,20090312,2009-10-22,8417
8,20090427,2009-08-06,2706748
9,20101010,2010-11-10,2164805
10,19960357,1996-12-14,0
11,20060277,2006-09-28,6847777
12,20180290,2018-12-19,5038134
13,20132021,2013-11-14,1590
14,20020122,2002-04-25,0
15,20119895,해당정보없음,0
16,20185249,해당정보없음,0
17,20130483,2014-04-10,458
18,20148461,2015-03-12,855980
19,20040612,2004-08-05,1242476
20,20156902,2015-03-19,3109
21,20184047,2019-06-20,3399913
22,20192194,2021-08-18,1626844
23,20170268,2017-09-06,54026
24,20184462,2019-08-07,4787538
25,20080396,2008-04-30,4316003
26,20070518,2007-10-11,833
27,20119852,2011-04-14,208912
28,20070421,2007-09-12,1619190
29,20168021,2017-11-16,8693
