,movie_code,release,acc_audience_num
0,20128549,2012-08-16,19917
1,20164424,2017-10-19,381483
2,20080691,1984-03-31,0
3,20020014,2003-01-30,100000
4,20135370,2013-12-05,292893
5,20209291,해당정보없음,0
6,20182585,2019-06-26,202007
7,20134911,해당정보없음,0
8,19950275,1995-09-01,0
9,20100305,2010-09-09,1873327
10,20124401,2013-02-21,4682492
11,20203863,해당정보없음,0
12,19930139,1993-05-22,0
13,20000187,2000-06-17,0
14,20030350,2003-11-21,3269000
15,20143572,2015-08-20,2054297
16,19980195,1998-08-29,0
17,20028521,해당정보없음,0
18,20197303,2019-03-26,17
19,20148996,2014-12-10,6828
20,19980003,1999-01-01,0
21,20199951,2019-06-26,481766
22,20110120,해당정보없음,0
23,20143513,2015-08-13,988451
24,20161744,2017-02-16,675966
25,19860104,1986-06-14,0
26,20182842,2019-04-11,879
27,20030206,2004-02-06,49900
28,20156250,2016-07-27,7049643
29,20193533,해당정보없음,0
