,movie_code,release,acc_audience_num
0,20153647,해당정보없음,0
1,19830070,1983-08-13,0
2,20100669,해당정보없음,0
3,20181103,2019-08-29,146976
4,20120003,해당정보없음,0
5,20135952,해당정보없음,0
6,20090329,2009-09-24,2160265
7,19960038,1996-07-13,0
8,20159364,2016-04-27,8677249
9,20128274,2012-12-19,5911890
10,19970048,1997-02-07,0
11,20168183,2017-03-08,1689717
12,20136141,해당정보없음,0
13,19880111,1988-04-02,0
14,20206946,해당정보없음,0
15,20048808,해당정보없음,0
16,20152168,해당정보없음,0
17,20000046,2001-01-13,0
18,20060126,2006-05-25,44000
19,20010047,2001-02-02,0
20,20199883,2020-08-12,1228685
21,20050069,2005-04-22,320000
22,20217484,2021-05-12,132427
23,20137349,해당정보없음,0
24,20119296,2011-04-28,8339
25,20165045,2018-04-12,53610
26,19940021,1994-09-17,0
27,20070637,2007-12-12,2088134
28,20166421,2017-02-15,2421011
29,19980030,1998-04-25,0
