,movie_code,release,acc_audience_num
0,20177539,2019-02-20,2398519
1,20124063,2012-08-29,1646142
2,20181983,2020-11-25,431559
3,19830017,1983-02-12,0
4,20080394,2008-04-30,727409
5,19930052,1993-12-24,0
6,20040488,2004-04-30,2050000
7,20040524,2004-04-15,135470
8,20050333,2005-12-29,12302831
9,20130783,2013-10-02,188084
10,20030066,2003-05-23,3510000
11,20162361,2018-02-22,6592
12,20191143,해당정보없음,0
13,20159071,해당정보없음,0
14,20134594,2014-09-03,1624601
15,20126511,해당정보없음,0
16,20191243,2021-11-17,396789
17,20008278,해당정보없음,0
18,19910104,1991-07-13,0
19,20040446,2004-02-20,1204000
20,20173962,2018-03-22,59143
21,20141783,2014-12-25,6411
22,20159530,해당정보없음,0
23,20134587,2014-02-13,979509
24,20050355,2006-02-23,2576022
25,20179230,2018-12-05,1561258
26,19908276,해당정보없음,0
27,20183844,2019-07-31,1114949
28,20018247,해당정보없음,0
29,20144258,해당정보없음,0
