,movie_code,release,acc_audience_num
0,20020074,2002-02-28,0
1,20070289,2007-08-08,677939
2,20040479,2004-03-05,29346
3,20159646,2016-09-07,7500420
4,19990299,1999-11-06,0
5,20060136,2006-06-15,2096180
6,20190702,2019-07-04,6536
7,20158483,2016-01-21,1069436
8,20193859,2020-06-18,185795
9,20138835,해당정보없음,0
10,20159909,2015-12-05,0
11,19960347,1996-12-07,0
12,20113745,2012-05-30,636631
13,20176442,2019-02-27,172212
14,20152871,2015-11-05,265075
15,20183264,2018-08-08,163
16,20010203,2001-06-09,0
17,20136064,2014-08-06,8666046
18,20187421,2018-09-06,8592
19,20070473,2008-12-31,29033
20,20183082,해당정보없음,0
21,20110656,2011-06-16,472118
22,20167542,2017-04-12,3653238
23,20113911,2012-02-02,185744
24,20154906,2016-06-29,645922
25,20123329,2013-05-30,1605271
26,19880039,1988-07-01,0
27,20010219,2001-07-05,0
28,20155646,2015-11-12,37853
29,20175162,해당정보없음,0
