,movie_code,release,acc_audience_num
0,20133702,해당정보없음,0
1,20149317,2014-07-31,1311190
2,20090321,2009-06-11,6451
3,20020052,2002-05-30,0
4,20150203,2016-07-13,3100113
5,20070437,2007-08-29,510
6,19940076,1994-01-15,0
7,20050313,2006-06-28,107154
8,20161762,2017-11-29,446780
9,20020053,2002-05-03,0
10,20200418,해당정보없음,0
11,20177347,2018-05-31,3043
12,20134441,해당정보없음,0
13,20100361,2010-07-07,2105050
14,20070063,2007-07-11,3475000
15,20010089,2002-01-10,0
16,20060272,2006-09-28,202990
17,20188282,2019-02-05,1951889
18,20135827,해당정보없음,0
19,20184572,2019-09-11,2229239
20,19960324,1996-11-16,0
21,20110906,2011-11-24,1118258
22,20119627,2011-04-20,316788
23,20125486,2012-05-24,26640
24,20070428,2007-08-30,6102
25,20000036,2000-10-14,0
26,20150968,2016-08-10,709929
27,20149312,2015-03-05,101
28,20139401,2014-02-20,1221420
29,19870062,1987-09-26,0
