,movie_code,release,acc_audience_num
0,20190025,해당정보없음,0
1,20147803,2015-06-11,36055
2,20119513,2011-08-04,2242510
3,20124060,2012-11-22,11868
4,20211102,2021-10-20,4286
5,20162787,2016-11-24,30249
6,20200142,해당정보없음,0
7,20050061,2005-05-13,80000
8,20060430,2007-02-28,615374
9,20100208,해당정보없음,0
10,20112175,2011-09-22,228899
11,19910103,1991-07-27,0
12,20162718,해당정보없음,0
13,20193069,2020-06-24,1903703
14,20158358,2018-01-18,1095
15,20135342,2013-02-19,0
16,19960059,1996-02-17,0
17,20111010,해당정보없음,0
18,20142405,2021-07-07,1188
19,20050017,2005-04-01,1271595
20,20195203,2019-09-25,40985
21,20168747,2016-11-10,4682
22,20090914,2010-01-28,3068544
23,20176052,2018-01-04,3246
24,20197236,2020-03-12,3753
25,19940343,1994-10-15,0
26,20197557,해당정보없음,0
27,20188042,2018-07-18,137775
28,20050324,2005-12-14,4232430
29,20136058,2013-06-05,495522
