,movie_code,release,acc_audience_num
0,20010140,2001-02-24,0
1,20148188,2015-02-05,1714803
2,20189861,2018-02-28,137841
3,20172603,2017-11-02,1492903
4,19800024,1980-04-17,0
5,20186742,해당정보없음,0
6,19980011,1998-11-21,0
7,19920156,1992-03-28,0
8,19960055,1996-04-20,0
9,19910006,1991-06-08,0
10,20131381,2013-09-17,2262758
11,20090093,1998-10-03,0
12,20070014,2007-02-14,2750457
13,20202406,2021-11-30,0
14,19960172,1996-05-24,0
15,20176201,2017-06-22,71362
16,20028055,해당정보없음,0
17,20170841,2018-02-28,1505560
18,20167902,2017-03-23,383336
19,19940141,1994-03-26,0
20,20060228,2006-08-24,28414
21,20184621,2019-07-31,9426051
22,20140047,해당정보없음,0
23,20060225,2006-08-24,904802
24,20010280,2001-11-23,0
25,20197121,2020-10-21,1571774
26,20060175,2006-06-22,759
27,20050033,2005-03-11,675444
28,20183003,2021-04-15,385325
29,20150972,2016-06-29,2108273
