,movie_code,release,acc_audience_num
0,20010048,2001-02-03,0
1,20190968,해당정보없음,0
2,19930220,1993-09-25,0
3,20098769,해당정보없음,0
4,20020313,2001-10-26,0
5,19850105,1985-12-06,0
6,20140609,2015-01-07,153794
7,20102415,2011-01-27,1717566
8,20000236,2000-09-02,0
9,20137241,해당정보없음,0
10,20040576,2004-07-22,2189453
11,20170590,2017-12-27,7231638
12,20156007,2016-10-19,689071
13,20090513,2009-09-17,320997
14,20147176,2014-12-24,790158
15,20000039,2000-07-22,0
16,20040669,2004-09-24,267300
17,19980036,1998-01-24,0
18,20202785,2021-08-31,646
19,20090032,2009-01-29,711
20,19920142,1992-05-07,0
21,20136865,2014-01-16,17977
22,20000017,2000-05-20,0
23,20210544,해당정보없음,0
24,20143509,2016-05-12,77124
25,20060050,2006-03-23,360630
26,20090865,2010-02-25,212035
27,20152781,2016-03-24,2256913
28,20110251,2011-06-23,714102
29,20040597,2004-07-30,1777470
