,movie_code,release,acc_audience_num
0,20010090,2002-01-17,0
1,20090305,2009-11-19,956767
2,20217024,2021-07-14,16124
3,20163173,2016-04-28,60
4,20147282,2014-02-20,43888
5,20030108,2003-08-14,1748258
6,20142856,2015-06-25,133553
7,20110311,2011-05-12,66219
8,20113307,2011-12-07,65629
9,20100213,2010-10-28,2766436
10,20209127,2020-06-18,28
11,20060255,2006-09-07,12353
12,19910346,1991-12-21,0
13,19980034,1998-05-16,0
14,20110613,2011-09-29,2393086
15,20148447,2014-05-22,10141
16,20143422,2014-12-24,341882
17,20130710,2013-07-25,2120
18,20155747,해당정보없음,0
19,20206257,해당정보없음,0
20,20071675,2008-01-30,1496214
21,20040483,2004-05-05,1972377
22,20196410,해당정보없음,0
23,19960251,1996-08-24,0
24,19960211,1996-06-29,0
25,20168751,2017-03-23,1729
26,20149419,해당정보없음,0
27,20081700,2008-12-10,67267
28,20000006,2000-07-15,0
29,20184134,해당정보없음,0
