,movie_code,release,acc_audience_num
0,20217369,해당정보없음,0
1,20125916,2012-07-12,426706
2,20137429,해당정보없음,0
3,20192354,해당정보없음,0
4,20168401,2016-09-14,126439
5,20216303,2021-03-17,3897
6,20183351,해당정보없음,0
7,20040597,2004-07-30,1777470
8,20000270,2000-10-20,0
9,20162941,2016-06-09,1928605
10,20010084,2002-01-10,0
11,20140841,2014-08-28,54
12,20040528,2004-04-02,90062
13,20194188,해당정보없음,0
14,20162995,2018-04-26,2150
15,20100099,2010-03-11,1338
16,20178395,2018-01-31,223740
17,20175771,2019-07-17,4743184
18,20060136,2006-06-15,2096180
19,20113972,2013-03-28,1855917
20,20028630,해당정보없음,0
21,20050310,2005-12-01,3615000
22,20030435,2004-01-16,1513000
23,20110502,2011-06-02,66480
24,20010219,2001-07-05,0
25,20189462,2018-10-03,91036
26,19940108,1994-02-26,0
27,20147851,2014-03-06,129
28,20161921,2016-03-24,34295
29,19910039,1991-04-05,0
