,movie_code,release,acc_audience_num
0,20070604,2007-11-22,22921
1,20068064,해당정보없음,0
2,19980025,1998-08-15,0
3,20040615,2004-08-20,620000
4,20140059,해당정보없음,0
5,20078991,해당정보없음,0
6,20184621,2019-07-31,9426051
7,20180290,2018-12-19,5038134
8,20112882,2011-11-17,1908
9,20141384,2015-07-02,3240370
10,20030029,2003-03-28,2472135
11,20020164,2002-06-05,0
12,20110205,해당정보없음,0
13,20000194,2000-07-01,0
14,20208004,해당정보없음,0
15,20178230,2018-01-24,286042
16,20192240,2020-02-12,862199
17,19950104,1995-03-04,0
18,20185405,2019-01-03,5191
19,20204264,해당정보없음,0
20,20020317,2001-12-20,0
21,20167755,해당정보없음,0
22,20080227,2008-05-29,26117
23,20112176,2011-09-01,541
24,20174622,2017-11-08,1382650
25,20135822,해당정보없음,0
26,20008262,해당정보없음,0
27,20070113,2007-04-26,518777
28,20131542,해당정보없음,0
29,19980283,1998-12-24,0
