,movie_code,release,acc_audience_num
0,19960196,1996-06-15,0
1,20124065,2012-05-30,1346754
2,20140193,2015-09-24,609063
3,20203286,2021-11-10,298680
4,20179985,2018-01-11,3513114
5,20020010,2003-01-24,1910000
6,20181942,2018-08-08,2293836
7,20154661,2016-11-23,2982022
8,20148626,2014-10-30,385934
9,20070450,2007-10-25,448350
10,20191545,해당정보없음,0
11,20175121,2017-10-25,4857152
12,20090024,2009-02-12,1767051
13,20162404,2016-08-25,515522
14,20048407,해당정보없음,0
15,20159648,2016-09-07,974262
16,20110254,2011-09-08,45560
17,20191029,2019-10-23,3679019
18,20020313,2001-10-26,0
19,20020049,2002-10-02,0
20,20197122,해당정보없음,0
21,19988239,해당정보없음,0
22,20161744,2017-02-16,675966
23,20173547,2018-01-11,150339
24,20090939,2010-03-18,1233582
25,20202263,2021-02-10,4716
26,20147299,2014-02-27,2084457
27,20010261,2001-10-12,0
28,20120024,해당정보없음,0
29,20098377,해당정보없음,0
