,movie_code,release,acc_audience_num
0,20157582,해당정보없음,0
1,20184572,2019-09-11,2229239
2,20168250,2018-02-14,1387508
3,20040641,2004-10-22,1531840
4,20149569,2015-05-14,2192525
5,20123201,2013-04-18,169054
6,20136058,2013-06-05,495522
7,20219039,해당정보없음,0
8,20139106,해당정보없음,0
9,20161726,2017-04-26,1634403
10,20124873,2012-03-22,52743
11,20173663,해당정보없음,0
12,20100800,2010-08-19,229610
13,20000132,2000-04-01,0
14,20210643,해당정보없음,0
15,20206257,해당정보없음,0
16,20060373,2006-12-14,178434
17,20145267,해당정보없음,0
18,20157197,2015-12-30,122039
19,19980027,1998-08-22,0
20,20148493,2015-04-23,10494499
21,20125106,2012-04-05,33683
22,20185161,2019-11-27,645082
23,20050086,2008-10-16,57525
24,20090087,2009-03-12,247138
25,20119627,2011-04-20,316788
26,20153422,2015-09-10,10710
27,20170982,2017-05-24,3049894
28,20090379,2009-07-15,3002669
29,20000030,2000-02-04,0
