,movie_code,release,acc_audience_num
0,20182590,2020-05-29,394
1,20100787,2010-09-16,37086
2,20070015,2007-02-01,3143247
3,20184126,2019-02-27,3753
4,20166602,2019-01-16,89238
5,19960233,1996-07-27,0
6,19990058,2000-03-04,0
7,19850091,1985-06-01,0
8,20020236,2002-12-11,4082797
9,20100531,해당정보없음,0
10,19900080,해당정보없음,0
11,20158905,2016-01-14,18042
12,19950123,1995-03-18,0
13,20218541,해당정보없음,0
14,20143253,2015-01-21,116119
15,20040673,2004-11-05,2565078
16,20214734,2021-01-27,311
17,20149312,2015-03-05,101
18,20139221,2013-10-17,3227452
19,20217335,해당정보없음,0
20,19920050,1992-09-19,0
21,20134594,2014-09-03,1624601
22,19950231,1995-07-01,0
23,20170247,2017-08-30,3431
24,20219100,해당정보없음,0
25,19990059,1999-11-13,1230000
26,20135649,해당정보없음,0
27,20209287,2020-05-21,1806
28,20126566,2012-06-28,228090
29,20120797,해당정보없음,0
