,movie_code,release,acc_audience_num
0,20193666,2020-09-02,351730
1,20122130,해당정보없음,0
2,20010090,2002-01-17,0
3,20183584,2018-08-15,527331
4,20179205,2018-02-08,2444123
5,20182984,2018-05-03,122359
6,19998303,해당정보없음,0
7,20143580,2015-04-01,3247955
8,20100979,2010-10-14,318157
9,20000006,2000-07-15,0
10,20010181,2001-04-27,0
11,20110985,2012-03-01,3556
12,20040786,2005-01-27,3911356
13,20196272,2019-12-31,955294
14,20129216,해당정보없음,0
15,20120863,해당정보없음,0
16,20088437,해당정보없음,0
17,20070205,2007-06-21,1408882
18,20161589,2016-10-06,121444
19,20180902,2019-09-26,8683
20,20081395,2008-10-23,1788748
21,20140226,2014-12-17,2836774
22,20090669,2009-11-05,395865
23,20050067,2005-04-09,460
24,20134786,해당정보없음,0
25,20127191,해당정보없음,0
26,20174061,2017-05-03,2451919
27,19950005,1995-09-30,0
28,20210109,2021-09-30,100
29,20152168,해당정보없음,0
