,movie_code,release,acc_audience_num
0,20140007,해당정보없음,0
1,20161762,2017-11-29,446780
2,20218689,해당정보없음,0
3,19940005,1994-12-17,0
4,20090580,2009-10-15,215362
5,20183133,2018-07-12,12713
6,19970107,1997-03-01,0
7,20156008,2015-09-25,0
8,20170701,2017-06-01,99
9,20040488,2004-04-30,2050000
10,19840071,1984-02-02,0
11,20172204,2018-09-19,2087474
12,20058701,2013-10-17,19933
13,20100165,2010-04-15,359899
14,20030420,2003-12-31,764567
15,20090308,2009-09-24,1690294
16,20090176,2009-04-02,685746
17,20204271,해당정보없음,0
18,20098163,해당정보없음,0
19,20182754,해당정보없음,0
20,20090426,2009-08-12,464076
21,20081716,2008-12-30,3779553
22,2009A362,2011-03-10,136946
23,20211937,해당정보없음,0
24,20135464,2013-11-21,5115
25,20010020,2001-07-26,0
26,20070421,2007-09-12,1619190
27,20144441,2016-03-03,20163
28,20060037,2006-04-06,43550
29,20157624,2015-04-23,6956
