,movie_code,release,acc_audience_num
0,20201178,2020-11-19,3351
1,19990228,1999-07-17,0
2,20111581,2011-07-28,29
3,20090927,2010-06-02,3035116
4,20157241,해당정보없음,0
5,20070422,2007-09-12,2052800
6,19960042,1996-06-06,0
7,20110655,2011-06-16,216676
8,20214968,2021-02-04,2234
9,20162064,해당정보없음,0
10,20078901,해당정보없음,0
11,20020150,2002-06-13,0
12,20100107,2010-03-25,167132
13,20157373,해당정보없음,0
14,20050256,2005-10-20,1066765
15,20150841,2015-06-11,11287
16,19950351,1995-12-09,0
17,20199883,2020-08-12,1228685
18,20159646,2016-09-07,7500420
19,20158799,2017-03-01,130172
20,20175744,해당정보없음,0
21,20000185,2000-06-16,0
22,20208245,해당정보없음,0
23,20070058,2007-06-14,1386610
24,20147129,2014-11-06,594871
25,20136102,해당정보없음,0
26,20068830,해당정보없음,0
27,19998841,해당정보없음,0
28,20139964,2014-10-23,316953
29,20217624,해당정보없음,0
