,movie_code,release,acc_audience_num
0,20124034,2012-07-25,12983330
1,20170741,2017-04-13,27167
2,20068730,2016-09-22,19548
3,20101396,2010-12-23,1438
4,20205533,해당정보없음,0
5,20218052,2021-10-13,1974644
6,20210364,해당정보없음,0
7,20191061,2021-09-29,1218850
8,20161605,2016-11-30,72071
9,20068506,해당정보없음,0
10,20100261,2010-05-27,17252
11,20031263,해당정보없음,0
12,20154905,2016-11-16,510878
13,20189783,2018-05-01,1128774
14,20088827,해당정보없음,0
15,20060425,2007-08-08,541236
16,20051199,해당정보없음,0
17,20020052,2002-05-30,0
18,20050239,2005-09-23,3051134
19,20040451,2004-02-13,15000
20,20152483,2015-07-09,54
21,20080836,2008-06-19,176852
22,20020120,2002-04-19,0
23,20139626,해당정보없음,0
24,20140047,해당정보없음,0
25,20135221,2013-05-22,1790457
26,20110656,2011-06-16,472118
27,20050131,2005-07-01,92433
28,20040741,2005-03-25,42419
29,20020005,2003-01-10,26361
