,movie_code,release,acc_audience_num
0,20010241,2001-09-01,0
1,19950032,1995-03-31,0
2,20119527,2011-05-26,61414
3,20188441,해당정보없음,0
4,20136400,해당정보없음,0
5,20090026,2009-02-05,232972
6,20143513,2015-08-13,988451
7,20020184,2002-07-04,0
8,20135062,해당정보없음,0
9,19990251,1999-09-04,0
10,20081003,2009-04-30,2237271
11,20138226,2014-03-13,1618988
12,20164424,2017-10-19,381483
13,20119718,2011-03-24,35578
14,20196669,해당정보없음,0
15,20101018,2010-10-07,1312
16,20175222,2017-09-27,4945484
17,20138881,2013-08-22,2718227
18,20132206,해당정보없음,0
19,20218240,2021-06-17,94030
20,20040723,2004-11-12,82800
21,19920082,1992-05-23,0
22,20186202,2018-08-01,12274996
23,20164828,해당정보없음,0
24,20173991,2019-01-24,2097
25,20113307,2011-12-07,65629
26,2009A258,해당정보없음,0
27,20100056,해당정보없음,0
28,20020287,2002-11-20,0
29,20070380,2007-09-13,1263835
