,movie_code,release,acc_audience_num
0,20175262,2017-05-17,2138146
1,20000135,2000-04-08,0
2,20129790,2012-10-31,140736
3,20160472,2016-11-30,60365
4,19880233,1988-12-31,0
5,20134901,해당정보없음,0
6,20060364,2006-12-07,246431
7,20153201,2015-10-15,161245
8,20070474,2007-11-08,190110
9,20040716,2004-11-12,110000
10,20040559,2004-06-25,342300
11,20020271,2002-11-14,0
12,19990207,1999-06-12,0
13,20050017,2005-04-01,1271595
14,20161366,2017-02-15,46623
15,20190582,2020-11-12,233112
16,20165450,2017-10-03,3849087
17,20020103,2002-03-21,0
18,20185361,2019-10-17,176020
19,20090834,2009-12-17,13624328
20,20217651,2021-06-09,227037
21,20050180,2005-08-04,8008622
22,20090912,해당정보없음,0
23,20134911,해당정보없음,0
24,20060277,2006-09-28,6847777
25,20190968,해당정보없음,0
26,20193321,2020-02-12,1535630
27,20040481,2004-04-02,3149500
28,20050232,2005-10-07,2533103
29,20185415,해당정보없음,0
