,movie_code,release,acc_audience_num
0,20113885,2012-05-24,3379762
1,20144682,2015-06-03,1716306
2,20150562,2015-10-08,186174
3,20090044,2009-02-12,441525
4,20000274,2000-10-27,0
5,20110303,2011-09-07,700272
6,20166196,해당정보없음,0
7,20090312,2009-10-22,8417
8,20126726,해당정보없음,0
9,20134182,2015-01-01,200
10,20000294,2000-11-17,0
11,19980009,1998-12-19,0
12,20188462,2019-12-04,469348
13,20206362,2020-10-08,28651
14,19998832,해당정보없음,0
15,20136355,2014-01-09,12044
16,20167301,해당정보없음,0
17,20078858,해당정보없음,0
18,20041096,해당정보없음,0
19,20000025,2000-03-11,0
20,20156554,2018-09-12,723622
21,20119419,2011-03-17,105925
22,20060337,2006-11-23,742276
23,20100105,2010-03-04,106443
24,20030371,2004-02-05,11746135
25,20161968,2016-03-17,79701
26,20111893,2011-09-22,165123
27,20119589,2011-02-24,31152
28,20183096,2019-04-03,1196694
29,20171090,2017-09-14,822656
