,movie_code,release,acc_audience_num
0,20144523,2015-01-07,314780
1,19940115,1994-03-05,0
2,20124063,2012-08-29,1646142
3,19960133,1996-04-05,0
4,20030095,2003-07-25,2491354
5,20130821,2013-08-22,71264
6,20194187,2019-09-19,4080
7,20110120,해당정보없음,0
8,20078820,해당정보없음,0
9,20133152,2013-11-14,133272
10,20000015,2000-04-01,0
11,19890034,1989-07-01,0
12,20010057,2002-03-01,0
13,20020153,2002-06-06,0
14,20142621,2016-04-13,1202384
15,20018487,해당정보없음,0
16,20020139,2002-05-16,0
17,19930032,1993-01-22,0
18,19991252,해당정보없음,0
19,19870015,1987-03-14,0
20,20141776,2015-07-02,398
21,20155747,해당정보없음,0
22,20157310,해당정보없음,0
23,20100208,해당정보없음,0
24,20098360,2013-05-30,2153
25,20170241,2017-02-22,1675798
26,20159311,2016-01-28,3948
27,20040751,2005-03-10,43457
28,19920259,1992-08-01,0
29,20149082,해당정보없음,0
