,movie_code,release,acc_audience_num
0,20135657,2013-12-05,577758
1,20088324,해당정보없음,0
2,20040744,2005-01-07,925154
3,20164304,해당정보없음,0
4,20199950,2019-10-02,5255308
5,20010121,2001-02-02,0
6,20000150,2000-04-29,0
7,20060341,2006-11-16,43348
8,20081672,2008-12-03,8245523
9,19910104,1991-07-13,0
10,20181103,2019-08-29,146976
11,20210028,해당정보없음,0
12,20090930,2010-03-04,2182365
13,20161974,2016-04-21,1854
14,20040775,2005-01-14,528817
15,19990204,1999-06-05,0
16,19920119,1992-02-01,0
17,20201122,2020-08-26,1998987
18,20209343,해당정보없음,0
19,20140866,해당정보없음,0
20,20140042,해당정보없음,0
21,20148842,2014-10-23,970373
22,20191744,2019-06-13,2767
23,20078596,해당정보없음,0
24,20090328,2009-10-29,18797
25,20050046,2005-05-19,1057311
26,20028565,2002-08-23,0
27,20184462,2019-08-07,4787538
28,20060215,2006-10-13,138462
29,20168161,2018-01-24,218795
