,movie_code,release,acc_audience_num
0,19830122,1983-05-20,0
1,20167246,해당정보없음,0
2,20135864,해당정보없음,0
3,20164844,2017-05-17,951797
4,20030101,2003-08-01,73200
5,20080690,1983-10-29,0
6,19830017,1983-02-12,0
7,20130566,2015-05-27,414626
8,19910103,1991-07-27,0
9,20191143,해당정보없음,0
10,20050065,2005-04-29,540056
11,20050330,2005-12-21,2342232
12,20090159,2009-06-18,1071
13,20187473,해당정보없음,0
14,20206865,2020-04-23,19241
15,20070347,2007-08-09,201
16,20172844,해당정보없음,0
17,19920142,1992-05-07,0
18,19960356,1996-12-14,0
19,20050235,2005-09-16,1379
20,20070486,1986-08-02,0
21,20174585,2017-12-07,535601
22,20090222,2009-04-30,1303452
23,20081169,2008-09-03,4554785
24,20078904,해당정보없음,0
25,20161725,2016-12-21,7150541
26,20040805,1994-06-11,0
27,20133602,2014-03-20,2026574
28,20198598,2019-05-09,686809
29,20040715,2004-12-03,251024
