,movie_code,release,acc_audience_num
0,20201002,2020-12-10,212439
1,20150979,2016-08-03,5599229
2,20211392,2021-11-24,1110
3,19970020,1997-10-25,0
4,20185985,2019-08-21,637021
5,20196657,2019-06-12,851040
6,19940024,1994-10-28,0
7,19940343,1994-10-15,0
8,20149220,해당정보없음,0
9,20180082,2018-03-14,23336
10,20088471,해당정보없음,0
11,19818069,해당정보없음,0
12,20090022,2009-02-05,142336
13,20119529,2011-04-27,243094
14,20198962,2019-11-27,24510
15,20098025,해당정보없음,0
16,20060292,2006-10-19,1744677
17,20098124,해당정보없음,0
18,20040595,2004-07-09,1272000
19,19990068,1999-11-06,0
20,20060085,2006-04-27,397913
21,20200483,2020-06-25,3434
22,20078870,해당정보없음,0
23,20154141,2015-12-17,3273879
24,20173962,2018-03-22,59143
25,20078704,해당정보없음,0
26,20129606,2013-10-24,1766285
27,20183867,2019-05-23,12555894
28,20176222,해당정보없음,0
29,19950093,1995-02-18,0
