,movie_code,release,acc_audience_num
0,20193069,2020-06-24,1903703
1,20193068,2021-04-28,398550
2,20196726,2019-10-31,9844
3,20192401,2019-12-04,1367810
4,20148927,2014-10-08,133663
5,20060408,2007-01-25,482988
6,20197279,2019-11-07,329955
7,20081006,2009-06-11,4707
8,20060403,2007-01-04,174543
9,20125786,해당정보없음,0
10,20124938,2013-12-24,4131248
11,20070209,2007-07-25,7307993
12,19998480,해당정보없음,0
13,20176917,2018-04-12,1385511
14,19980003,1999-01-01,0
15,20154907,2017-10-12,323628
16,20199955,2019-06-06,10931
17,20048451,해당정보없음,0
18,20138544,2013-11-21,1125739
19,20112117,2011-08-17,114887
20,19900266,1990-08-11,0
21,19850068,1985-11-01,0
22,20190967,해당정보없음,0
23,20134801,2013-11-14,731212
24,20080029,2008-02-21,48284
25,20143543,2014-12-10,278015
26,20090329,2009-09-24,2160265
27,20116125,해당정보없음,0
28,20112210,해당정보없음,0
29,20149314,2015-11-19,7072021
