,movie_code,release,acc_audience_num
0,20154802,2017-03-09,6089
1,20020063,2002-02-01,0
2,20098393,해당정보없음,0
3,20140459,2014-10-16,32794
4,20040612,2004-08-05,1242476
5,20090334,2009-06-18,824
6,19960357,1996-12-14,0
7,20140703,2015-04-09,1163575
8,20119974,2011-04-14,1059350
9,20181167,2019-12-12,2970
10,20090815,2009-11-26,616654
11,20137549,2013-07-25,1923748
12,20206061,해당정보없음,0
13,19950275,1995-09-01,0
14,20071067,2008-01-31,559705
15,20217101,해당정보없음,0
16,20050313,2006-06-28,107154
17,20192300,2020-01-22,449876
18,20200419,2020-11-18,4036
19,20150702,해당정보없음,0
20,20168261,2017-05-31,2165401
21,20020237,2002-12-19,90000
22,19990180,1999-04-24,0
23,20178469,2018-02-01,70295
24,19970056,1997-03-15,0
25,20136941,2013-04-18,43
26,20162870,해당정보없음,0
27,20145507,2016-02-03,9707158
28,20192696,2021-06-23,952195
29,20081056,2008-08-06,4087355
