,movie_code,release,acc_audience_num
0,20000213,2000-08-11,0
1,20130329,2013-08-28,200
2,19930217,1993-09-25,0
3,20135794,해당정보없음,0
4,20080948,2008-07-10,7115
5,20125990,2013-02-06,832894
6,20126583,2013-01-09,185978
7,20030397,2003-11-28,393962
8,20134123,2013-12-11,1854625
9,20078373,해당정보없음,0
10,19860014,1986-03-15,0
11,20080009,2008-01-17,704058
12,20081167,2008-08-21,500
13,20138884,2013-06-27,33993
14,20070521,2007-11-14,890100
15,20203863,해당정보없음,0
16,20157464,2015-10-22,1593694
17,20040748,2004-12-23,374400
18,19940141,1994-03-26,0
19,20214823,해당정보없음,0
20,20030008,2003-02-21,141075
21,20116126,해당정보없음,0
22,20126506,2012-06-28,23509
23,20119628,2011-06-01,243209
24,20050049,2005-04-01,1728477
25,20192986,2021-08-11,308044
26,20137349,해당정보없음,0
27,20060370,2006-12-21,1531220
28,20070014,2007-02-14,2750457
29,19988374,해당정보없음,0
