,movie_code,release,acc_audience_num
0,20050178,2005-08-11,2475291
1,19970036,1997-04-26,0
2,20060353,2006-11-23,1543429
3,20050237,2005-09-30,413157
4,20149570,2015-02-11,3872015
5,19940135,1994-03-26,0
6,19980185,1998-08-29,0
7,20138962,2014-05-01,765713
8,20147612,2014-04-03,229644
9,19970310,1997-12-06,0
10,20068624,해당정보없음,0
11,20127206,해당정보없음,0
12,19980011,1998-11-21,0
13,20179382,2017-05-09,1307226
14,20030191,2003-11-05,2240000
15,20160781,2016-10-26,30525
16,20080266,2009-04-23,21212
17,19900351,1990-12-19,0
18,20090555,2009-10-01,310548
19,20040625,2004-08-06,520753
20,20010013,2001-09-28,0
21,20060029,2006-02-16,6590
22,20113334,2011-11-10,29
23,20164621,2017-07-20,2792705
24,20197557,해당정보없음,0
25,20048982,2013-06-20,50
26,20185621,2018-07-18,77794
27,20030088,2003-07-11,2203042
28,20030063,2003-05-16,53838
29,20147912,해당정보없음,0
