,movie_code,release,acc_audience_num
0,20112795,2012-12-06,1549
1,20090089,2009-12-23,462999
2,19910247,1991-07-06,0
3,20090427,2009-08-06,2706748
4,20160484,2018-01-31,2511
5,20162684,2016-04-27,684
6,20161827,2017-03-01,2169109
7,20167645,2017-02-15,55658
8,20080450,해당정보없음,0
9,19920355,1992-11-28,0
10,20010280,2001-11-23,0
11,20200527,2020-11-19,200
12,20125866,2012-05-10,582126
13,20040672,2004-12-03,114478
14,20110185,2011-04-20,1621973
15,20152203,해당정보없음,0
16,20147509,2014-04-03,12957
17,19830116,1983-01-01,0
18,19880111,1988-04-02,0
19,20136887,2014-02-20,155374
20,20210785,해당정보없음,0
21,19970208,1997-07-12,0
22,20200622,해당정보없음,0
23,20070473,2008-12-31,29033
24,19920347,1992-11-21,0
25,19600018,1960-11-03,9010
26,20050333,2005-12-29,12302831
27,20010022,2001-08-31,0
28,20185222,2018-09-20,30389
29,20051095,해당정보없음,0
