,movie_code,release,acc_audience_num
0,19990084,1999-02-13,5820000
1,20040446,2004-02-20,1204000
2,20161964,2016-04-07,226341
3,20101109,2010-11-18,131415
4,20132021,2013-11-14,1590
5,20148048,2015-08-05,13414009
6,20209402,해당정보없음,0
7,20133682,2015-04-09,142519
8,20000267,2000-10-14,0
9,20058429,해당정보없음,0
10,20101344,2011-03-03,20885
11,20060155,2006-06-22,66456
12,20168541,2017-12-07,842
13,20072151,2008-02-28,974554
14,20110311,2011-05-12,66219
15,20193450,2020-07-15,3812250
16,20195002,2019-11-13,2479664
17,20155881,2015-02-12,298298
18,20088973,해당정보없음,0
19,20000207,2000-07-29,0
20,20100202,2010-05-05,57234
21,19990194,1999-05-15,0
22,20020226,2002-08-14,0
23,20180401,2018-10-25,7443
24,20000141,2000-04-15,0
25,20151421,2015-09-24,332180
26,20163012,2016-04-28,5908
27,20149248,2014-09-03,26675
28,20201270,해당정보없음,0
29,20211177,해당정보없음,0
