,movie_code,release,acc_audience_num
0,20174182,2017-05-25,10113
1,20148383,2014-05-29,1397526
2,20142321,2014-11-13,43613
3,20162967,2016-06-09,2537419
4,20090601,2010-01-14,11613
5,20140144,2015-11-25,317505
6,20191083,해당정보없음,0
7,20177744,해당정보없음,0
8,19998173,해당정보없음,0
9,20070550,2007-12-12,2215883
10,20210544,해당정보없음,0
11,20020216,2002-07-17,0
12,20138141,2013-06-20,88953
13,20136057,2015-06-24,383332
14,20080142,2008-03-06,265323
15,20150862,2015-10-29,57721
16,20208484,해당정보없음,0
17,20040721,2004-12-08,2006880
18,20030035,2003-04-11,320000
19,20197922,2020-08-05,4357803
20,19988504,해당정보없음,0
21,19960096,1996-02-17,0
22,20111009,2011-07-13,4400298
23,20157881,2015-07-30,6126488
24,19940084,1994-01-22,0
25,20127046,2012-07-12,2912
26,20149420,해당정보없음,0
27,20030116,2003-08-29,223503
28,19960274,1996-09-21,0
29,19850034,1985-05-25,0
