,movie_code,release,acc_audience_num
0,20120796,해당정보없음,0
1,20160041,2016-09-13,27070
2,20168891,2016-09-28,627102
3,20080695,1986-09-18,0
4,19830070,1983-08-13,0
5,19950053,1995-12-02,0
6,20147727,2014-03-20,773887
7,20218800,해당정보없음,0
8,20101014,2010-12-01,437101
9,20078577,해당정보없음,0
10,20098307,해당정보없음,0
11,20153781,2016-02-17,3317196
12,20090948,2010-03-25,606841
13,20162869,2017-08-02,12186684
14,20148996,2014-12-10,6828
15,20070453,2007-10-03,99914
16,20200864,해당정보없음,0
17,20058316,해당정보없음,0
18,20131246,2013-12-31,654212
19,20177538,2018-10-31,5294119
20,20142405,2021-07-07,1188
21,20167716,2017-02-08,475309
22,20100361,2010-07-07,2105050
23,19698015,해당정보없음,0
24,20008535,해당정보없음,0
25,20165827,2017-02-23,70
26,20171909,2018-01-03,1711246
27,20132481,2013-10-09,14910
28,20020296,2002-12-24,0
29,20191198,해당정보없음,0
