,movie_code,release,acc_audience_num
0,20100796,2010-09-04,148098
1,20217484,2021-05-12,132427
2,20070250,2007-07-11,622400
3,20011034,해당정보없음,0
4,20138982,2013-07-11,34510
5,20190741,2019-08-08,89121
6,20159644,2016-07-06,2051277
7,20165822,2017-01-25,47668
8,20098138,해당정보없음,0
9,20121622,2013-01-03,46812
10,20090670,2009-10-28,18059
11,20142481,2014-11-13,27818
12,20060126,2006-05-25,44000
13,20135405,2013-11-06,3756
14,20149141,2014-06-26,2412
15,19998446,해당정보없음,0
16,19991147,해당정보없음,0
17,20161081,2017-08-10,1934192
18,20150432,2016-03-10,54
19,20122843,2013-02-27,315305
20,20072686,2008-10-02,758473
21,20168750,2017-03-08,82717
22,19920088,1992-02-06,0
23,20151383,2015-10-08,4880800
24,20145503,2015-11-05,5442553
25,20173581,2017-11-29,1387599
26,20129787,2014-04-10,989881
27,20159662,해당정보없음,0
28,20191183,2019-10-09,387342
29,20010015,2001-10-12,0
