,movie_code,release,acc_audience_num
0,20209654,해당정보없음,0
1,19860091,1986-02-08,0
2,20138835,해당정보없음,0
3,20120465,2012-11-08,2113
4,20149419,해당정보없음,0
5,20205106,해당정보없음,0
6,20090826,2009-12-10,807486
7,20128186,해당정보없음,0
8,20100190,2010-05-20,2603857
9,20081723,2008-12-24,1576333
10,20180522,2018-07-04,5447826
11,19990070,1999-07-31,0
12,20050356,2006-01-13,12621
13,20156564,2016-07-20,11565479
14,20120943,2012-11-29,27010
15,19950016,1995-05-20,0
16,19880034,1988-06-14,0
17,20191589,2019-10-17,1444952
18,20040624,2004-07-30,896000
19,19928143,해당정보없음,0
20,20010225,2001-07-26,0
21,19970028,1997-08-09,0
22,19930139,1993-05-22,0
23,20040746,2004-12-24,36875
24,20157702,2015-12-03,20820
25,20080697,1987-12-24,0
26,19980024,1998-08-01,0
27,20030436,2004-01-16,352691
28,19860106,1986-07-19,0
29,20152963,2016-08-03,1898121
