,movie_code,release,acc_audience_num
0,20218391,2021-07-21,925105
1,20135952,해당정보없음,0
2,20040588,2004-06-04,38883
3,20090157,2009-03-19,726998
4,20018045,해당정보없음,0
5,20010205,2001-06-09,0
6,20070543,2007-11-08,159910
7,20010203,2001-06-09,0
8,20081334,2008-10-02,227354
9,20191141,2019-05-23,14500
10,20058909,해당정보없음,0
11,19950360,1995-12-23,0
12,20060146,2006-07-06,4628903
13,20170590,2017-12-27,7231638
14,20185352,2019-03-27,1475087
15,20151501,2015-07-30,810
16,20070303,2007-08-15,182050
17,20135337,해당정보없음,0
18,19950048,1995-12-30,0
19,20050185,2005-08-25,331595
20,20125920,2012-08-22,2434099
21,20020252,2002-10-25,0
22,19860043,1986-07-05,0
23,20090582,2009-10-15,11420
24,20050112,2005-06-24,921300
25,20028736,해당정보없음,0
26,19980042,1998-03-28,0
27,20050280,2005-11-10,1261965
28,20101004,2010-10-21,45896
29,20081565,2008-10-30,553159
