,movie_code,release,acc_audience_num
0,20192637,해당정보없음,0
1,19940098,1994-02-05,0
2,19940197,1994-05-28,0
3,20008242,2001-10-26,0
4,20020277,2002-11-21,0
5,20124064,2012-05-17,1166018
6,20200154,해당정보없음,0
7,20051235,해당정보없음,0
8,20165281,2016-08-10,125800
9,20191401,2019-06-13,44539
10,19950362,1995-12-30,0
11,20078624,해당정보없음,0
12,20070555,2007-11-22,189348
13,20113743,2012-01-18,4057546
14,20060377,해당정보없음,0
15,19998621,해당정보없음,0
16,20126511,해당정보없음,0
17,20145504,2015-10-22,616481
18,20177461,2018-10-04,14487
19,19910312,1991-11-09,0
20,20124936,2012-12-06,1831725
21,19960091,1996-02-10,0
22,20101221,2010-12-01,2080574
23,20126388,2012-12-25,472692
24,20178781,2018-03-07,1315726
25,19998296,해당정보없음,0
26,20080654,2008-05-22,122410
27,20050137,2005-07-07,3223000
28,20206021,2020-04-15,27928
29,20147298,해당정보없음,0
