,movie_code,release,acc_audience_num
0,20184082,2019-05-09,1628963
1,19990297,1999-11-06,0
2,20090075,2009-06-11,8986
3,20111914,2011-09-29,471547
4,20058811,해당정보없음,0
5,20183844,2019-07-31,1114949
6,19980004,1999-01-16,0
7,20171381,2017-04-05,459984
8,20040682,2004-12-15,1386179
9,20101113,2010-11-24,605224
10,2010A941,해당정보없음,0
11,20168154,2017-01-25,100021
12,20148844,2015-07-09,828025
13,19808062,해당정보없음,0
14,20050363,2006-01-19,6105431
15,20163603,2017-05-03,2735721
16,20060383,2007-01-04,460627
17,19988385,해당정보없음,0
18,20152781,2016-03-24,2256913
19,20149271,2014-07-03,42335
20,20219628,해당정보없음,0
21,20135995,해당정보없음,0
22,20147208,해당정보없음,0
23,20202476,2020-11-19,8454
24,20135670,해당정보없음,0
25,20217950,2021-06-23,384898
26,20184136,해당정보없음,0
27,20151701,2015-06-24,0
28,20113486,2012-07-26,44720
29,20040778,2005-03-10,3090467
