,movie_code,release,acc_audience_num
0,20111891,2011-08-25,30221
1,20020014,2003-01-30,100000
2,20209627,2021-02-10,37637
3,20217346,해당정보없음,0
4,20129227,2012-10-03,12408
5,20123329,2013-05-30,1605271
6,20149568,2014-08-06,86528
7,20038650,해당정보없음,0
8,20189463,2019-01-03,1758891
9,20193822,2020-09-17,236247
10,20126671,2013-04-04,1422844
11,20156553,2015-10-15,50196
12,20136179,해당정보없음,0
13,20040650,2004-09-24,542950
14,20174981,2018-10-25,1599290
15,20129260,2012-09-27,66650
16,20050113,2005-06-16,3546900
17,20142641,2016-01-07,427197
18,20140194,2016-05-12,6879908
19,20145171,2015-12-16,1762742
20,19910006,1991-06-08,0
21,20048692,해당정보없음,0
22,19900037,1990-06-02,0
23,20136810,2013-12-18,31032
24,20166101,2017-02-22,276379
25,20142201,2014-11-11,0
26,20040443,2004-01-22,600067
27,20110561,2011-06-02,2533852
28,19940239,1994-06-25,0
29,20060261,2006-11-09,570059
