,movie_code,release,acc_audience_num
0,20180868,2019-01-30,1826714
1,20061246,해당정보없음,0
2,20130442,2014-05-29,3450305
3,20124070,2012-10-25,233211
4,20020230,2002-09-11,0
5,20145506,2016-04-13,485695
6,19988428,해당정보없음,0
7,20107637,해당정보없음,0
8,20078683,해당정보없음,0
9,20120362,2012-11-08,73421
10,20147315,해당정보없음,0
11,20119507,2011-03-03,66233
12,20020161,2002-06-06,0
13,19920051,1992-07-04,0
14,20102415,2011-01-27,1717566
15,20136869,2015-06-04,145547
16,20123421,2013-02-07,276913
17,19920061,1992-08-15,0
18,20110162,2011-04-21,17097
19,20124051,2012-03-29,986923
20,20193063,해당정보없음,0
21,19950366,1995-12-30,0
22,20181404,2018-10-31,215029
23,20170402,2017-12-14,4452740
24,20158702,2015-10-22,4024
25,20219276,해당정보없음,0
26,20155602,2015-10-15,19596
27,20184722,해당정보없음,0
28,20111250,2011-07-28,90562
29,20080691,1984-03-31,0
