,movie_code,release,acc_audience_num
0,20131630,2013-09-26,151476
1,20182083,해당정보없음,0
2,20139401,2014-02-20,1221420
3,20070206,2007-06-21,80248
4,20155981,해당정보없음,0
5,20157432,2015-11-11,1820842
6,20110312,2012-05-30,867386
7,20090864,2010-01-07,176152
8,20134591,2014-06-11,592367
9,19980142,1998-05-16,0
10,20050069,2005-04-22,320000
11,20161249,해당정보없음,0
12,20164088,해당정보없음,0
13,20010278,2001-11-17,0
14,20020206,2002-07-25,0
15,19778025,해당정보없음,0
16,20110988,2011-06-30,34625
17,20010006,2001-12-08,0
18,20149866,해당정보없음,0
19,20060104,2006-04-27,14300
20,20018139,해당정보없음,0
21,20192101,2020-01-22,2406232
22,20192662,해당정보없음,0
23,20126762,해당정보없음,0
24,20124381,2012-03-01,1501
25,20167261,2016-08-31,551897
26,20008278,해당정보없음,0
27,20080379,2008-04-24,1221352
28,20173924,2017-06-02,0
29,20140609,2015-01-07,153794
