,movie_code,release,acc_audience_num
0,20196478,해당정보없음,0
1,20159141,2015-05-28,75598
2,20028995,해당정보없음,0
3,20193533,해당정보없음,0
4,19840091,1984-12-22,0
5,20137241,해당정보없음,0
6,20119768,2011-03-17,362572
7,20101224,2010-12-15,2809053
8,20174222,2017-11-22,27854
9,20010291,2001-12-13,0
10,20129262,2013-03-07,108991
11,20211621,해당정보없음,0
12,20215605,해당정보없음,0
13,20174652,해당정보없음,0
14,19970081,1997-02-01,0
15,20060100,2006-04-27,2104716
16,19991298,해당정보없음,0
17,20090319,2009-07-09,443462
18,20210244,2021-11-17,91362
19,20090823,2009-12-03,29223
20,20184903,2018-06-13,1335829
21,20142407,2015-01-14,1891993
22,20050141,2005-07-15,1232992
23,20181761,2018-04-19,669
24,20155202,2015-12-10,180082
25,19970037,1997-05-03,0
26,20090894,2010-03-11,238073
27,20162887,2016-10-27,54
28,20178449,2018-03-15,97480
29,20144507,2015-01-28,85200
