,movie_code,release,acc_audience_num
0,20058692,해당정보없음,0
1,20161681,2017-11-09,238587
2,20008076,해당정보없음,0
3,20100076,2010-02-25,13372
4,20157065,2015-12-03,98237
5,20020100,2002-05-10,0
6,20030077,2003-06-13,552041
7,20180962,2020-02-19,627247
8,20183238,2018-12-12,723450
9,20150567,2016-08-17,1157472
10,20090733,1981-10-17,0
11,19900176,1990-04-21,0
12,20040448,2004-02-27,79650
13,20134603,2013-04-18,180743
14,20148973,2014-07-10,4002560
15,20120381,2013-04-25,68711
16,20144683,2015-12-03,809827
17,20192193,2020-11-04,1545281
18,20148618,해당정보없음,0
19,20130708,2013-09-05,5141
20,20098216,2013-06-20,1514
21,20147883,2014-03-27,5828
22,20110279,2011-07-28,2201722
23,20139881,2014-01-22,1676040
24,19980036,1998-01-24,0
25,20090667,2009-10-28,132657
26,20189869,2018-11-15,27046
27,20126089,2012-11-15,210278
28,20119540,해당정보없음,0
29,20060864,해당정보없음,0
