,movie_code,release,acc_audience_num
0,19950309,1995-10-21,0
1,20028470,해당정보없음,0
2,20142741,2014-11-27,17535
3,20192995,해당정보없음,0
4,20010125,2001-02-09,0
5,20167628,2016-11-30,15222
6,20127180,해당정보없음,0
7,20137788,2013-04-19,1657
8,20088468,해당정보없음,0
9,20070128,2007-06-06,1270644
10,20149520,2014-08-07,15654
11,20100046,2010-12-30,7070
12,20123161,2012-12-06,414083
13,20198429,해당정보없음,0
14,20185276,2019-01-16,29236
15,20048103,2005-01-07,842000
16,19950144,1995-04-08,0
17,20125649,2012-05-10,27703
18,20203557,해당정보없음,0
19,20010104,2000-12-22,0
20,20149056,해당정보없음,0
21,20151022,2016-10-20,95542
22,20134223,해당정보없음,0
23,20070437,2007-08-29,510
24,20090434,2009-08-12,251314
25,20203744,해당정보없음,0
26,20001292,해당정보없음,0
27,20147930,2014-10-08,2141155
28,20000187,2000-06-17,0
29,20081391,2008-10-16,532324
