,movie_code,release,acc_audience_num
0,19980044,1999-08-28,0
1,20137811,2013-08-29,1207732
2,20190808,해당정보없음,0
3,19950028,1995-02-25,0
4,20101066,2010-10-28,885
5,20070518,2007-10-11,833
6,20173088,해당정보없음,0
7,20124134,2012-02-09,87155
8,20090321,2009-06-11,6451
9,20119430,2011-03-03,373344
10,20048808,해당정보없음,0
11,20112911,2011-10-20,11547
12,20020011,2003-01-24,1807612
13,20139026,해당정보없음,0
14,20068077,해당정보없음,0
15,19988507,해당정보없음,0
16,20137043,2014-01-22,1979311
17,19970284,1997-11-01,0
18,20111409,2014-11-27,3035
19,20179044,2018-08-02,16764
20,20078589,해당정보없음,0
21,20068754,해당정보없음,0
22,20010227,2001-08-03,0
23,20150968,2016-08-10,709929
24,20098365,해당정보없음,0
25,20040655,2004-10-15,814000
26,20156545,해당정보없음,0
27,19900075,1990-09-29,0
28,19780017,1978-04-08,0
29,20126090,2014-01-29,480361
