,movie_code,release,acc_audience_num
0,20038413,해당정보없음,0
1,20038717,해당정보없음,0
2,20100028,2010-02-25,19623
3,19940429,1994-12-24,0
4,19970159,1997-05-31,0
5,20008019,해당정보없음,0
6,20209291,해당정보없음,0
7,20112121,2011-08-25,60788
8,20151228,2017-01-18,7817446
9,20183787,2018-12-27,22348
10,20150976,2017-12-20,14410754
11,20216368,2021-03-11,5879
12,20068639,해당정보없음,0
13,20140024,해당정보없음,0
14,20021361,해당정보없음,0
15,20164305,해당정보없음,0
16,20168664,2017-01-18,27440
17,20136853,2014-01-16,7471
18,20031294,해당정보없음,0
19,20030133,2003-09-04,3148748
20,20135543,2013-05-16,7482
21,20151884,2016-03-10,731551
22,20172188,해당정보없음,0
23,20040668,2004-09-10,1570
24,20195462,2020-01-08,507889
25,20124067,2012-08-08,4909937
26,20050229,2005-10-14,94200
27,19820068,1982-09-25,0
28,20199428,2019-11-27,140576
29,19950155,1995-04-15,0
